53195,114
30064,46076
30288,8929
60026,13335
29626,12364
62844,2083
53223,29230
23456,51748
20769,6604
30115,35672
20606,431
61115,23180
60091,27020
48865,1903
49747,1921
28761,7816
28160,3929
46574,8339
29373,297
30164,16
48026,14480
30011,14402
22980,31451
61569,1220
27973,1323
29320,530
61701,36105
53217,29192
23924,6232
48730,4716
62643,526
61917,591
20003,26454
62535,3534
63025,13854
23601,25127
22408,26851
29662,15090
28754,7679
49929,216
65013,3515
23315,1525
48642,32277
21826,4837
62035,16494
54307,1092
24435,1925
49753,2057
21652,183
21136,33781
53924,1360
21225,33545
46590,4908
62996,535
65344,332
60406,25460
30629,4531
61539,205
29122,54
62201,7547
63304,40336
49093,18380
46058,2149
63013,1589
62340,1715
21030,24355
62280,444
63433,68
27880,3304
61568,4459
20640,10438
61327,1235
60189,30472
54140,8533
63474,479
23187,267
22835,11634
30144,52252
60630,54093
53167,399
29516,829
23321,33653
23324,22851
29356,8074
48360,11651
62848,636
23423,344
63090,21524
60404,17395
54487,9594
61563,526
48625,13152
54942,8580
48834,2090
54935,41651
61041,1327
28480,2473
21649,1858
27541,3770
28372,14783
62875,1167
53156,2992
27881,61
54519,1231
60479,760
23226,15805
30175,6074
46180,1028
46146,117
27540,29363
22042,33537
22973,6191
53944,2224
29431,6071
60098,32228
20868,790
61545,646
65232,249
49762,639
60112,4560
47965,646
21767,991
27884,1282
63134,13638
48601,38406
23664,10194
29033,11603
28211,28523
63377,2462
49701,1036
22206,19051
23663,14495
28092,38570
61571,23744
28203,11315
29446,1138
48095,4906
23114,17449
62305,18052
30147,4365
62998,419
27603,47033
20155,29411
61075,958
62548,2258
61450,1742
61319,1293
29360,20977
21640,1632
23139,24425
53049,2451
47997,139
62459,243
62912,1179
54559,795
29661,5648
49120,37122
61322,1647
62320,2185
47443,1233
49971,483
60202,31361
62893,977
21054,10127
21207,48133
48705,535
23356,1246
63049,15896
22660,1689
22646,205
30667,1035
20693,1088
23883,2551
49835,802
28173,45097
48166,11569
22845,33
62241,1061
21117,53778
60180,1694
49301,18701
29569,15951
28649,993
60527,27486
53952,4377
28692,4067
62902,4531
30350,34740
24441,6140
61524,262
29113,1618
28422,6641
28076,722
28119,2801
21545,1940
29470,4232
46779,2166
20692,1051
62920,3265
29333,374
27861,71
63539,206
22743,204
28528,644
22041,27989
53941,2932
49342,1649
30040,54653
62022,1138
28019,123
29564,985
61951,8017
47968,982
23899,351
23517,4484
23454,60283
22435,2439
29306,15861
61074,4431
62979,1230
21044,41704
23857,525
30248,23249
22576,1785
49709,3618
62401,19096
27559,2288
47396,7030
47368,2845
54458,124
29543,606
60962,524
29574,11909
20198,2492
21904,7252
62373,300
20016,32519
60940,3369
62916,995
27962,7792
63015,2076
23176,656
49911,2744
65285,695
27212,2580
48341,17139
23874,1004
60602,1204
23851,13715
27597,22181
28436,2203
30184,6847
60707,42920
23866,2237
30662,8537
53143,23264
23976,230
49853,1278
46160,6421
29346,307
62094,1152
60919,558
62814,2124
20506,0
23509,12817
28262,37547
48021,32353
48316,25404
62894,1006
62887,295
60922,2459
29472,9416
48553,0
28741,3197
21009,29766
48224,44439
20833,7735
61731,280
48877,2392
60661,7792
53092,20024
62828,1426
60585,22311
30559,4333
53183,2815
22511,1240
62046,713
49254,3321
48462,13266
27926,1915
27607,25188
23238,25134
54457,8539
60174,30752
30668,1924
53001,1901
62078,119
23124,3185
29426,1741
28771,8558
30577,22230
28585,3942
28457,9905
62959,26948
61544,713
28366,5061
62343,712
23308,2106
20008,27525
23128,1045
62279,69
28652,46
27801,21740
63535,114
53404,15658
61862,510
48023,5178
27805,3992
21762,249
27020,6421
30223,36769
48843,42931
29520,14617
62656,20405
28109,387
47305,4106
47394,8470
62257,3214
23923,2592
53544,800
62649,488
21234,69752
29423,956
20019,54358
65340,15937
29614,2720
62095,11237
21219,9379
23834,25612
48416,5002
53562,23627
63143,9678
30363,2680
46943,247
30187,8740
49931,9630
28584,11396
49885,1897
30512,19490
22947,4198
22935,926
28525,3132
63537,1916
61312,474
49636,560
46991,1797
62433,998
28215,53629
60467,26046
48615,3058
27937,4333
62711,15347
30224,25197
65077,561
47272,2041
28732,16491
53023,1496
46070,2351
27612,35028
21105,65
28009,1121
28682,1129
65017,1549
61770,1108
20621,1373
22967,1956
29680,27285
21766,700
60634,74298
49058,19127
49880,1142
60608,82739
48335,22398
48320,4589
21161,5490
27882,7413
28169,173
27556,346
21050,18202
23666,49825
65338,3046
53184,4271
53069,697
60966,1526
65237,907
28719,8048
20629,535
60443,21145
61877,1627
53933,4117
28339,6751
48240,17722
30222,4042
53032,4757
23891,2358
47552,182
47871,220
20905,18044
28101,698
49343,5489
20147,54086
65054,835
61870,1327
61078,1374
28394,5164
48111,42313
54534,2459
48084,14231
60062,39936
46786,102
30076,42678
23416,356
30032,47222
28650,11883
48743,63
48827,15971
21667,310
60455,16446
23843,654
28097,5369
27101,18901
29036,19140
48637,3359
23222,24563
46601,6090
21769,11236
28367,87
29585,13606
48825,12596
27022,1560
20896,906
46776,1484
49437,6902
61531,3379
60449,9217
30094,31244
27536,17289
30331,54094
60191,14310
48815,2259
30055,3018
65052,3446
65259,2858
53036,2720
48870,148
30218,1974
29052,2021
54466,2815
61091,63
47562,4658
53179,6310
23027,1413
20020,49864
49037,22576
49799,2327
63050,15716
61434,3312
49639,2557
28377,12666
60491,22743
30034,43113
30260,23244
27295,37211
54301,22742
22508,12696
47874,3414
23337,377
46794,1587
49004,15645
48649,1576
27053,3007
21090,9784
21921,44471
61722,549
54515,472
61336,628
21114,25225
28282,0
49224,14224
20832,24965
63345,393
62236,12562
63557,291
48763,5012
62861,128
49268,1059
53937,1053
27526,38894
30567,2981
54241,14884
63450,132
28635,3901
20737,20684
23120,5971
60172,24537
28553,454
53172,21156
62988,2110
30170,2994
60647,87291
46570,1060
60203,4523
47869,137
54493,668
28098,3579
29620,12934
63464,21
20853,29673
22211,648
48380,7404
28646,342
29081,1352
23838,15341
28519,404
49774,1851
29642,29561
48122,10727
46567,9405
49099,5629
29072,49566
62533,973
28577,522
53125,1895
53936,1610
61042,527
62901,27182
54107,3727
62837,8867
28787,19718
49348,12153
48762,1139
28552,254
21654,1236
61930,515
28668,300
48835,2680
60047,41669
24416,8807
53804,1372
28679,2064
28311,34567
63113,13167
49779,4639
54517,112
54526,919
46613,10893
60072,928
21727,5850
29596,2424
29483,66731
61472,648
20228,0
29715,24823
49267,4072
49104,868
49455,5034
48460,2330
54948,320
61077,73
61019,3550
28671,597
63014,779
54418,1080
60517,32038
28090,8342
63131,16769
60490,20463
62274,8410
54201,5345
22480,714
49721,14436
61334,741
48312,32720
53953,282
54452,19360
30511,3186
61038,1354
28363,1202
60551,5062
62334,172
27048,8609
54454,1279
21010,104
49770,16862
29655,7796
27107,46963
30560,4599
30563,5373
49796,320
28672,35
62010,11186
23920,3489
62530,1532
30078,33057
54424,1651
54465,536
53533,7276
23602,39676
27919,1130
49733,1965
30013,25183
27207,3795
21521,1265
48878,1677
28428,6033
49076,4589
54450,436
63462,1458
49657,3683
28052,34932
48840,12501
30665,80
21012,21317
27509,10167
62427,1702
23310,4736
49822,220
28731,7778
49050,1557
20707,31538
53817,205
21755,5591
62958,2262
49817,615
62244,1156
23464,72359
61428,986
62032,749
23860,31970
28373,2150
29717,1251
23141,6471
30313,9495
53502,2421
62537,92
27915,777
62567,1154
53968,2329
30554,8535
23219,3781
60411,58136
29696,4125
48917,32062
28642,5745
49712,7890
61325,1073
53188,35195
53224,21284
20626,373
60176,11795
30039,41517
48105,33905
29684,4862
61016,4837
22989,112
62712,10302
22846,1855
60030,36056
65063,3412
61452,293
54964,1022
60302,32108
61778,683
60614,66617
28516,11431
30655,24136
61740,1634
48505,25710
47884,229
29147,0
21829,527
22529,335
20607,9802
27954,6111
30292,5943
48847,6041
60194,19777
30329,28539
64192,15
21919,3467
20164,37747
28310,3459
60930,918
28909,1030
27569,8022
28409,31296
53042,6690
22134,6862
49410,2005
30642,11001
27587,53078
48242,0
30507,28399
30116,23156
22734,3187
23963,587
49930,6987
54931,260
22182,24863
27525,13338
46071,3417
29078,15293
28666,368
30542,31946
61724,536
48326,20298
60173,12217
30252,41428
21784,37941
62352,271
54112,2284
60561,23115
61015,946
48356,8407
21798,2345
54469,1792
23692,18846
30178,3468
60622,52548
29544,4909
27051,7369
62521,35851
29406,29314
28133,2878
27890,2521
60519,88
22640,532
49895,765
60640,65790
62423,724
62347,2282
30106,20300
20851,14191
29638,2944
28034,16642
29654,9937
49729,1446
53140,30017
62553,437
49336,4352
29607,34487
60154,16773
48080,22494
27924,3140
27704,34517
48117,10124
30285,707
60090,37633
30305,22999
48005,5379
27572,6546
61345,846
53811,3371
28170,12355
60969,65
27604,42204
53034,1811
62825,203
23236,25822
62573,1513
27981,1643
53098,11965
30573,163
27891,5227
65065,6414
61458,822
62914,3147
61050,376
61476,407
62512,500
62254,6089
47455,124
49674,110
61482,650
20678,11045
21787,10693
53083,20362
48176,21447
60097,11250
53538,18468
27944,11909
62870,2080
60084,16771
60426,29594
53149,19057
61747,1560
21842,11089
62899,1612
53599,69
20871,13130
49119,136
29501,43220
23047,1952
48609,12461
61321,282
27888,2560
47462,4871
53537,781
61743,212
48236,30607
28805,17620
30566,7906
60130,14167
49332,3019
48003,6070
48654,2521
46563,23599
48375,21801
61024,2620
54180,2861
23805,19490
60067,38585
48096,3739
30135,61912
21804,38491
47302,27592
63341,3530
28712,19347
61089,867
29571,15622
54171,3362
54921,1326
27523,9552
46076,1696
30322,2023
21102,11751
21060,29223
23605,13854
48613,1158
60638,55026
21916,37
28570,21432
61324,109
48895,11189
48451,14767
29532,20871
21093,36465
46368,38691
61844,970
49412,11065
53222,25165
27507,1929
61486,1552
49757,492
61416,235
61027,52
54491,1652
23846,933
60181,28836
61432,676
60477,38161
63084,17414
60603,493
29405,26328
65349,2441
65230,703
29690,20914
54985,836
29466,28725
30161,35058
27606,43210
20763,2664
30124,2978
48744,4615
21251,934
29322,8781
54216,6276
29340,20763
28107,6422
47970,2034
60514,9708
22079,32059
62446,414
27574,14373
28465,6531
49259,2523
27510,14644
53154,34451
62084,1606
48529,10271
49769,1644
30666,8659
63351,1768
47807,13045
23523,7793
23707,14236
49833,266
49738,9924
30132,34215
24445,2673
48049,5582
48218,7903
60472,5390
62312,2162
22580,5160
28640,4719
46783,6396
53010,7681
23043,1692
27332,30236
46545,25082
49338,1842
28544,5368
28429,8026
54217,7405
29341,19330
61880,4183
29303,25058
53946,4386
61739,4897
63087,769
23434,47670
60451,34063
47460,11471
60503,16717
60963,1807
48710,0
28524,426
49839,479
27844,2950
48871,1952
60917,574
60073,60002
30620,12486
63068,4909
62045,647
29032,4424
27012,25461
49061,1622
29488,22220
27910,12007
49791,329
29440,28469
61020,3108
29518,1232
48050,1653
61426,107
49668,3625
48661,10691
61070,1130
47990,1627
48009,20107
28405,29152
47449,413
46616,5667
21626,120
24474,544
65325,3171
27860,2246
46371,3599
53517,1752
62624,546
30204,13493
20137,1510
21223,26366
47967,772
60164,22048
24431,2656
54214,334
63388,710
61517,3259
22620,2348
54443,2137
21133,29998
48178,29320
20052,470
28619,1520
22932,7488
54489,1550
46171,1695
61468,104
28606,2158
49092,2187
29546,2834
30565,4758
21861,757
22723,128
53095,27139
48433,26497
49642,842
62206,16509
30601,20835
49202,20661
22514,2603
49719,1362
29335,5654
60401,7797
62987,1174
21631,2731
60628,72202
30341,31793
23876,456
48313,33952
22715,1082
27885,984
29525,2029
61614,27628
62690,4120
29693,14215
49854,6469
28424,128
30517,11963
28054,36270
60129,242
30501,28048
46365,1068
54962,1110
27850,7247
27239,9079
53190,19200
63368,43360
62438,433
27544,4449
48727,1269
49331,16627
61821,30174
23161,173
62915,321
23185,46370
61471,140
48198,38186
60187,29016
22712,8415
30105,2294
20620,1443
29593,1954
28463,9799
62426,1085
53206,28210
53015,2609
61344,374
22303,12601
29666,6590
28609,5864
27610,65648
28782,6584
27840,514
62063,1214
21665,287
48503,25168
49690,6182
29541,9465
28722,6371
48169,20813
30177,1049
61061,7009
49221,41310
48723,12479
24413,178
61944,12908
63155,0
53557,482
27046,2024
23301,1831
46562,4788
46952,20308
29434,537
22046,16235
48039,7807
28344,3415
60104,19038
23830,1491
65261,1094
30303,5934
53515,2268
28399,2140
49103,11082
62452,400
23845,356
53703,27958
29704,3721
53556,2594
27819,330
28634,5225
21561,2627
60641,71663
30546,6496
21201,16972
53916,22507
21862,106
60407,1684
48755,3110
63122,38495
29142,4890
20740,28780
48150,27127
46766,685
48374,14049
49318,1398
49015,26782
60560,22415
62025,33748
63055,2449
48040,9956
21677,440
62880,717
61338,284
60452,27969
27871,4619
62461,854
49097,10326
63363,1719
23129,374
28629,75
49256,3888
54547,1392
60941,2039
54486,2290
54162,9065
53016,384
49968,2247
49948,590
23921,1991
54446,3123
27571,3893
49746,3685
30033,30763
60611,28718
29379,19186
46186,1753
60142,26447
49960,185
49289,167
23967,1118
48506,30019
65231,3334
30168,24241
23234,42989
65251,22437
20112,25833
28745,551
23942,1112
27925,4217
62543,540
53594,5144
48647,4420
20427,0
48519,7465
48739,4043
53807,4843
48652,1548
24464,213
29560,13664
62545,1246
54414,3404
29351,1563
62932,1592
60612,33472
22301,11162
62956,869
54963,6917
24415,41
53818,15091
48853,671
63106,11883
48138,10371
28134,9453
49683,1939
30564,4463
65020,14286
30633,8474
54474,4019
63545,1111
62082,3109
20143,1216
65049,6618
28539,15469
61315,322
61025,4867
21902,471
54560,589
21158,20234
20657,20483
62693,1638
61846,5101
21718,151
30121,22078
54102,875
61564,1077
62047,1555
29582,14622
61570,1879
46166,2306
61858,3124
63381,532
30104,4708
30606,40225
65001,414
62681,5602
48162,29344
29683,291
60537,665
49612,1121
48742,1647
49615,4131
21229,45213
30256,2826
60113,337
60926,67
61754,1261
27343,1716
63458,197
47454,7688
61491,2197
48220,22319
27109,2539
61941,57
30558,5456
63045,3
65354,628
28438,1845
28421,1521
53050,6986
65239,1309
61726,2544
62867,521
23038,1775
53548,18558
48059,15123
54485,322
23435,27053
48622,6491
22733,1469
62216,2526
49232,2801
62275,3621
48390,22898
28730,9133
20180,6549
49622,2494
22701,31444
62626,8354
62218,1481
21613,17330
53219,33880
60827,27946
60031,37947
30052,59451
30113,6218
60050,31620
61604,31647
63383,15770
61036,6821
48233,0
21550,14194
21822,1930
60464,9620
60163,5209
46767,8564
62366,1408
28574,15102
63447,1133
20551,0
65301,34267
61465,1213
49858,12088
60545,12940
28508,2737
22730,115
54174,3013
21840,375
54970,3902
49312,274
48342,18407
21077,224
29681,46979
28775,296
61815,228
49667,549
29458,2713
48221,38727
30148,453
63124,10417
53581,10699
62858,2981
20751,2343
29536,17722
54208,6061
61006,1759
28305,6073
61080,10599
60141,224
60069,8384
28581,214
49716,806
61553,213
62358,752
61439,269
23409,84
20616,5857
62877,514
20608,919
62821,7657
62930,6263
49506,31354
27827,33
47469,1749
23875,10878
46773,3662
48630,69
22645,3880
63530,868
27217,36954
47966,461
65255,3731
30342,29879
61956,2909
53570,2627
62703,30333
47974,1186
22476,369
20132,15900
20129,618
63017,41470
23401,212
53403,27432
60415,14139
48603,26913
46149,1890
28081,25190
23438,1818
61460,291
53208,31133
54967,434
61936,243
54213,1276
65275,2535
21628,556
22931,382
28129,5399
27282,15906
48310,42766
47957,1894
60301,2539
27349,5511
27953,1021
28206,11898
28789,5097
28583,281
30510,8291
62823,1691
60974,283
23890,4249
49245,4845
48509,9470
53939,244
49618,761
20317,903
47384,2000
28105,39586
46155,103
29161,11383
62513,1766
54949,3430
61330,1483
49887,2474
28227,49635
61920,25594
54407,1515
48088,22255
65260,574
48767,2162
61340,292
28202,11195
54235,17203
23930,5690
28462,11680
49029,1606
61341,8234
21562,3141
61414,854
65215,203
62059,746
21619,5848
23884,93
20603,28967
48708,27262
61418,673
61337,478
23002,10439
22427,3286
29056,2448
54527,1081
22641,361
60804,84573
46184,11806
29584,2563
62622,49
21036,2114
28270,31525
62376,1198
60607,23897
49130,1659
21734,771
62268,738
62984,1841
53565,4765
29436,4471
27831,3908
62974,1401
29038,2445
22747,1132
49240,8703
21082,654
53002,2299
65334,935
20106,5142
62263,5387
20130,281
62953,360
53931,237
29527,22027
48876,4014
27573,11414
54471,1854
22820,214
23414,100
27340,120
61957,1869
20118,7
23039,1056
29644,18578
30236,46434
48750,8846
29166,904
27864,4779
54512,833
21244,34611
28450,2438
23847,16962
22654,640
62919,1003
20015,15332
21795,9233
54561,35
48475,2766
29726,1750
62475,387
27935,1698
28164,14085
62819,448
48458,20538
49920,4273
53935,307
22959,1578
62695,296
27557,7509
48411,156
49329,8641
61537,2974
22958,1637
53522,1085
62684,5111
62277,1314
27705,46282
62349,636
30314,22020
61433,74
29481,1841
27938,1505
60025,39105
30562,1128
62635,738
22172,8699
61073,20052
60912,599
49902,145
28905,3129
20184,839
20636,9937
49265,4958
60632,91326
60439,22919
49252,2605
95314,0
54984,2989
20722,5711
62245,1794
61565,1504
29210,40356
49090,13810
27055,14200
49129,609
22602,28443
29669,12387
53406,25845
21636,1186
65059,867
28521,2287
65062,49
29323,14446
23103,4634
48851,2365
63369,2258
62442,2421
60541,3148
30079,2960
46985,1441
29605,34414
27826,1379
62555,540
60015,26800
49634,116
62995,5284
48437,581
48507,30607
28511,694
27016,1936
48146,38098
48182,21708
20906,64696
48082,16549
61928,757
29650,32632
48145,3503
21856,1035
22432,394
23233,28908
60476,2391
22554,51463
27851,5268
27508,2053
28526,2489
23669,43148
65076,829
21214,20564
30609,1956
22310,29609
27278,24286
54524,670
54169,2600
46637,15314
61420,1067
23417,4047
22572,7470
60636,40916
60108,22735
21793,9775
27551,1962
60534,10649
48875,10186
62012,6654
62468,2564
23061,21208
49070,2451
53959,13384
27829,1930
61483,1961
63133,8161
62541,57
53501,23
53085,11267
60626,50139
48911,40111
61013,528
61455,22086
61872,760
62269,31348
24448,376
20748,38792
61610,5476
63430,639
53821,8456
47387,726
47868,2937
30127,60347
28560,28921
62441,7395
49955,371
61360,3393
49002,18786
48446,30749
62250,504
29657,15116
48735,1051
46771,105
63357,5534
49630,1429
30290,8286
29450,3105
28704,18821
48809,11015
27325,6704
30216,2159
62378,896
46064,17148
54202,1240
23347,671
54302,30611
48006,4007
21701,35293
20862,343
48071,29694
28533,2952
62843,100
20615,405
46164,3957
22015,43102
22643,197
22509,31
54313,35897
23696,3669
21777,1470
49420,6420
60450,20332
29329,278
61749,556
48441,4085
62644,5385
49028,6387
65323,976
47584,179
46947,28866
29718,3856
28547,21884
21042,38076
21610,378
49095,1960
54121,2982
29645,9982
21046,15080
30019,40447
49056,4016
29673,25348
28315,11681
28385,3029
61326,2452
54111,2132
27527,18216
21032,8848
54566,1496
23091,309
48602,30119
60165,4946
23163,220
61376,2280
27834,52914
62220,20504
60150,1794
23937,1970
27846,2988
65332,1652
20886,33282
49640,1618
21821,991
49126,1341
23231,34685
62960,11603
53586,2284
48728,290
62967,326
24482,4872
54170,3730
65085,1240
28350,305
21084,7652
48022,2654
62085,209
62231,7589
61361,1409
63051,14495
63541,409
29118,15861
21813,2852
28351,4759
30643,16382
61448,3823
63047,31
27921,4805
48098,19582
30345,23129
48214,22759
28390,19942
48386,17434
49893,1784
21208,33917
21111,4903
49689,1560
29418,23540
28626,2714
28325,508
28449,1692
27513,40755
54422,1209
48640,32690
20755,9302
27820,3088
47960,15003
63123,49308
27047,1191
29437,2380
60933,302
23885,2807
54462,348
53059,1767
46542,4198
30536,8363
49330,5440
27810,4377
62054,872
28622,2527
53003,141
23607,24519
22831,813
63532,1322
22551,19242
63459,4153
54119,1083
21666,12309
54564,387
60088,15761
23433,1218
20716,20787
60610,37726
54205,2177
65339,712
62428,3104
28036,14654
28512,2896
62808,1457
54473,2700
53108,3329
49901,346
28343,1685
48829,3254
62966,15607
23974,5012
46393,399
23180,441
47274,28770
30669,3313
63132,13988
61329,1303
30516,2054
54106,4997
30520,4426
53963,13910
65244,412
28326,17646
60430,20094
49286,14797
61488,1120
30241,23176
48636,864
63436,1155
49812,925
30623,154
47470,1735
23079,437
22949,1300
27306,6176
49442,41214
23462,61973
53012,18097
47885,9009
53715,12136
21523,286
49272,2417
30107,12908
47385,1612
53073,15757
49715,3130
48210,31017
